"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Cl.Name","Datanodes","Headnodes","VM.OS","VM.Cores","VM.RAM","Provider","VM.Size","Type"
16139,2685,"wordcount","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16140,598,"prep_pagerank","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16141,697,"dfsioe_write","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16142,622,"prep_dfsioe","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16143,1433,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16144,302,"prep_kmeans","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16145,2662,"wordcount","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16146,2435,"sort","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16147,599,"prep_pagerank","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16148,683,"dfsioe_write","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16149,599,"prep_dfsioe","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16150,1059,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16152,2174,"sort","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16153,681,"prep_pagerank","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16473,1095,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16474,830,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16475,1203,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16476,1017,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16477,1082,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16478,988,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16479,1102,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16481,1338,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16506,813,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16508,845,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16509,810,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16510,873,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16511,1039,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16512,1044,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16527,810,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16537,711,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16540,1751,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16543,1867,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16546,2025,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16549,2114,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16574,540,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16576,473,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",128,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16578,441,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16589,1821,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16595,2457,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16600,1628,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16604,568,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16607,505,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16613,1457,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16617,1126,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16620,1074,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16622,1291,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16631,452,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16633,429,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16676,1590,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16679,458,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16680,685,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16682,468,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16683,417,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",128,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16684,410,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16689,1245,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16692,1218,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16701,897,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16704,798,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16705,560,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16707,794,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16726,1122,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16728,1459,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16733,2107,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16734,571,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16738,2180,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16739,714,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16740,1397,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16741,2012,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16744,1304,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16745,2042,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16748,2080,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16762,1130,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16765,1321,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16769,1077,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16772,985,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16775,1067,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16790,1116,"terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16791,861,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16794,792,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16796,1095,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16825,810,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16829,1039,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16846,1095,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16848,1026,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16851,1323,"terasort","ETH","HDD",4,10,1,131072,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16854,831,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16855,579,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16857,945,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16859,554,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16861,786,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16870,1128,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16874,1335,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16895,618,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16898,550,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16901,599,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16904,554,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",128,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16907,724,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
16936,2090,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16941,2109,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16947,2099,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16951,2163,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16956,2194,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
16959,846,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16963,850,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
16993,1167,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
16998,1210,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17003,1152,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17005,1093,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17034,1965,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17038,2039,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17041,1243,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17043,1993,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17045,752,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17048,2115,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17049,810,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17052,961,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17053,2125,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17055,1121,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17060,1210,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17062,1036,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17066,1090,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17070,1053,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17119,1402,"terasort","ETH","HDD",2,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17123,2231,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17124,1663,"terasort","ETH","HDD",2,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17127,2295,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17129,1083,"terasort","ETH","HDD",2,10,1,65536,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17132,2138,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17138,2285,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17143,2317,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17148,774,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17153,833,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17158,1155,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17195,807,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17199,811,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17201,976,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17206,1082,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17239,1319,"terasort","ETH","HDD",2,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17243,1628,"terasort","ETH","HDD",2,10,1,32768,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17246,1145,"terasort","ETH","HDD",2,10,1,32768,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17259,1062,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17260,719,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17262,631,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17264,551,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17277,875,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17278,1086,"terasort","ETH","HDD",4,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17285,1080,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17291,558,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17292,599,"terasort","ETH","HDD",8,10,1,131072,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17294,802,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17309,1137,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17310,524,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17311,2211,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17313,531,"terasort","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17319,2365,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17322,2230,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17329,2248,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17331,827,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17334,2296,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17336,1703,"terasort","ETH","HDD",2,10,1,65536,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17341,1210,"terasort","ETH","HDD",2,10,1,65536,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17352,847,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17354,528,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17356,877,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17357,551,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17360,536,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",128,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17362,675,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17368,1323,"terasort","ETH","HDD",2,10,1,32768,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17373,606,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17376,1129,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17377,561,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17403,823,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
17406,1310,"terasort","ETH","HDD",2,10,1,131072,"Cmp0",64,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17409,1660,"terasort","ETH","HDD",2,10,1,131072,"Cmp0",32,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17412,1159,"terasort","ETH","HDD",10,10,1,32768,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17414,1480,"terasort","ETH","HDD",2,10,1,131072,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17418,1068,"terasort","ETH","HDD",2,10,1,131072,"Cmp0",256,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17425,1092,"terasort","ETH","HDD",10,10,1,131072,"Cmp0",128,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17625,2134,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17629,2341,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17631,2147,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17635,2252,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17639,2347,"terasort","ETH","HDD",6,10,1,131072,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17714,2434,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17716,2225,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17721,2132,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17725,2266,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17759,1078,"terasort","ETH","HDD",8,10,1,65536,"Cmp0",256,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17765,2166,"terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
17768,763,"terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
17780,1156,"terasort","ETH","HDD",2,10,1,32768,"Cmp0",128,"Cl15","al-15",8,1,"linux",4,28,"azure","A6","IaaS"
17782,867,"terasort","ETH","HDD",6,10,1,32768,"Cmp0",32,"Cl14","al-14",8,1,"linux",8,14,"azure","extralarge","IaaS"
