"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster"
21863,2584,"kmeans","ETH","RL1",10,10,2,65536,"None",64,"Azure L"
21862,2678,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L"
21861,2722,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L"
21860,2685,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L"
21858,1251,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L"
21857,2693,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L"
21856,2692,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L"
21855,2861,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L"
21854,2864,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L"
21852,1245,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L"
21851,2648,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L"
21850,2587,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
21849,2985,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
21848,2677,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
21846,1281,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
21845,2789,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
21844,2782,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L"
20372,2990,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L"
20371,2809,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L"
20369,1336,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L"
20368,3002,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L"
20367,2640,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
20366,3139,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
20365,2612,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
20363,1279,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
20362,2787,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
20361,2604,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L"
20360,2729,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L"
20359,2697,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L"
20357,1241,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L"
20356,2696,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L"
20355,2520,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L"
20354,2816,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L"
20353,2749,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L"
20351,1268,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L"
20350,876,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L"
20349,2534,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20348,3291,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20347,2589,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20345,1282,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20344,2790,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20343,2588,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L"
20342,2967,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L"
20341,2716,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L"
20339,1334,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L"
20338,2995,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L"
20337,2546,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20336,3238,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20335,2645,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20333,1297,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20332,2797,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
20331,2534,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L"
20330,2983,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L"
20329,2682,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L"
20327,1245,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L"
20326,2704,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L"
20325,2701,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L"
20324,2976,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L"
20323,2708,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L"
20321,1253,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L"
20320,2627,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L"
20319,2579,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20318,3193,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20317,2698,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20315,1283,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20314,2792,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20313,2524,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L"
20312,3074,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L"
20311,2751,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L"
20309,1338,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L"
20308,3014,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L"
20307,2533,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20306,2982,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20305,2696,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20303,1306,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20302,2785,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
20301,2402,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",256,"Azure L"
20300,3035,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",256,"Azure L"
20299,2696,"pagerank","ETH","RL1",8,10,2,65536,"None",256,"Azure L"
20297,1240,"wordcount","ETH","RL1",8,10,2,65536,"None",256,"Azure L"
20296,2714,"kmeans","ETH","RL1",8,10,2,65536,"None",256,"Azure L"
20295,2504,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",128,"Azure L"
20294,3080,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",128,"Azure L"
20293,2701,"pagerank","ETH","RL1",8,10,2,65536,"None",128,"Azure L"
20291,1253,"wordcount","ETH","RL1",8,10,2,65536,"None",128,"Azure L"
20290,2634,"kmeans","ETH","RL1",8,10,2,65536,"None",128,"Azure L"
20289,2541,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20288,2891,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20287,2655,"pagerank","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20285,1290,"wordcount","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20284,2800,"kmeans","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20283,2553,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",32,"Azure L"
20282,3034,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",32,"Azure L"
20281,2706,"pagerank","ETH","RL1",8,10,2,65536,"None",32,"Azure L"
20279,1329,"wordcount","ETH","RL1",8,10,2,65536,"None",32,"Azure L"
20278,3008,"kmeans","ETH","RL1",8,10,2,65536,"None",32,"Azure L"
20277,2551,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20276,2811,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20275,2667,"pagerank","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20273,1279,"wordcount","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20272,2784,"kmeans","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
20271,1373,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L"
20270,3935,"dfsioe_read","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L"
20269,2825,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L"
20267,1393,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L"
20266,2617,"kmeans","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L"
20265,1344,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L"
20264,4236,"dfsioe_read","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L"
20263,2839,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L"
20261,1303,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L"
20260,1671,"kmeans","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L"
20259,1353,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20258,3713,"dfsioe_read","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20257,2817,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20255,1279,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20254,2557,"kmeans","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20253,1339,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L"
20252,4068,"dfsioe_read","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L"
20251,2860,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L"
20249,1290,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L"
20248,2717,"kmeans","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L"
20247,1281,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20246,4386,"dfsioe_read","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20245,2769,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20243,1279,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20242,2574,"kmeans","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
20241,1327,"dfsioe_write","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L"
20240,4172,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L"
20239,2818,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L"
20237,1400,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L"
20236,2620,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L"
20235,1204,"dfsioe_write","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L"
20234,3735,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L"
20233,2899,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L"
20231,1300,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L"
20230,2524,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L"
20229,1395,"dfsioe_write","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20228,4231,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20227,2873,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20225,1271,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20224,2568,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20223,1267,"dfsioe_write","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L"
20222,3480,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L"
20221,2899,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L"
20219,1280,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L"
20218,2711,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L"
20217,1293,"dfsioe_write","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20216,3870,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20215,2870,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20213,1264,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20212,2556,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
20211,1386,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L"
20210,4014,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L"
20209,2919,"pagerank","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L"
20207,1394,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L"
20206,2615,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L"
20205,1273,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L"
20204,4015,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L"
20203,2895,"pagerank","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L"
20201,1297,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L"
20200,2505,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L"
20199,1248,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20198,3835,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20197,2884,"pagerank","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20195,1278,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20194,2571,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20193,1312,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L"
20192,4191,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L"
20191,2888,"pagerank","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L"
20189,1279,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L"
20188,2728,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L"
20187,1248,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20186,3844,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20185,2826,"pagerank","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20183,1273,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20182,2558,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
20181,1282,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",256,"Azure L"
20180,3829,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",256,"Azure L"
20179,2936,"pagerank","ETH","RL1",10,10,1,65536,"None",256,"Azure L"
20177,1387,"wordcount","ETH","RL1",10,10,1,65536,"None",256,"Azure L"
20176,2620,"kmeans","ETH","RL1",10,10,1,65536,"None",256,"Azure L"
20175,1332,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",128,"Azure L"
20174,4021,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",128,"Azure L"
20173,2854,"pagerank","ETH","RL1",10,10,1,65536,"None",128,"Azure L"
20171,1295,"wordcount","ETH","RL1",10,10,1,65536,"None",128,"Azure L"
20170,2518,"kmeans","ETH","RL1",10,10,1,65536,"None",128,"Azure L"
20169,1310,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20168,4016,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20167,2835,"pagerank","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20165,1275,"wordcount","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20164,2553,"kmeans","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20163,1322,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",32,"Azure L"
20162,3952,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",32,"Azure L"
20161,2885,"pagerank","ETH","RL1",10,10,1,65536,"None",32,"Azure L"
20159,1290,"wordcount","ETH","RL1",10,10,1,65536,"None",32,"Azure L"
20158,2713,"kmeans","ETH","RL1",10,10,1,65536,"None",32,"Azure L"
20157,1362,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20156,3889,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20155,2897,"pagerank","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20152,2551,"kmeans","ETH","RL1",10,10,1,65536,"None",64,"Azure L"
20151,1346,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L"
20150,3645,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L"
20149,2773,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L"
20147,1243,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L"
20146,2692,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L"
20145,1202,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L"
20144,4397,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L"
20143,2707,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L"
20141,1254,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L"
20140,2629,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L"
20139,1381,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20138,4207,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20137,2635,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20135,1275,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20134,2775,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20133,1405,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L"
20132,4231,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L"
20131,2587,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L"
20129,1329,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L"
20128,2979,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L"
20127,1281,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20126,3791,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20125,2602,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20123,1277,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20122,2772,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L"
20121,1265,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L"
20120,4447,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L"
20119,2665,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L"
20117,1242,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L"
20116,2704,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L"
20115,1247,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L"
20114,3649,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L"
20113,2613,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L"
20111,1261,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L"
20110,2618,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L"
20109,1335,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20108,3946,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20107,2745,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20105,1284,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20104,2763,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20103,1313,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L"
20102,4257,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L"
20101,2603,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L"
20099,1326,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L"
20098,1489,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L"
20097,1270,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20096,4416,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20095,2645,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20093,1282,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20092,2778,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L"
20091,1340,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L"
20090,3693,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L"
20089,2685,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L"
20087,1255,"wordcount","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L"
20086,2668,"kmeans","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L"
20085,1185,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",128,"Azure L"
20084,4222,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",128,"Azure L"
20083,2619,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",128,"Azure L"
20081,1253,"wordcount","ETH","RL1",8,10,1,65536,"ZLIB",128,"Azure L"
20080,2619,"kmeans","ETH","RL1",8,10,1,65536,"ZLIB",128,"Azure L"
20079,1306,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
20078,4212,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
20077,2682,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
20075,1286,"wordcount","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
20074,2759,"kmeans","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
20073,1324,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L"
20072,4485,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L"
20071,2782,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L"
20069,1329,"wordcount","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L"
20068,2989,"kmeans","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L"
20067,1308,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
20066,4480,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
20065,2622,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
18900,1281,"wordcount","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
18899,2765,"kmeans","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L"
18898,1343,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",256,"Azure L"
18897,4159,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",256,"Azure L"
18896,2703,"pagerank","ETH","RL1",8,10,1,65536,"None",256,"Azure L"
18894,1246,"wordcount","ETH","RL1",8,10,1,65536,"None",256,"Azure L"
18893,2650,"kmeans","ETH","RL1",8,10,1,65536,"None",256,"Azure L"
18892,1275,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",128,"Azure L"
18891,4203,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",128,"Azure L"
18890,2631,"pagerank","ETH","RL1",8,10,1,65536,"None",128,"Azure L"
18888,1252,"wordcount","ETH","RL1",8,10,1,65536,"None",128,"Azure L"
18887,2619,"kmeans","ETH","RL1",8,10,1,65536,"None",128,"Azure L"
18886,1319,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18885,4421,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18884,2619,"pagerank","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18882,1291,"wordcount","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18881,2760,"kmeans","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18880,1361,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",32,"Azure L"
18879,4140,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",32,"Azure L"
18878,2620,"pagerank","ETH","RL1",8,10,1,65536,"None",32,"Azure L"
18876,1331,"wordcount","ETH","RL1",8,10,1,65536,"None",32,"Azure L"
18875,2965,"kmeans","ETH","RL1",8,10,1,65536,"None",32,"Azure L"
18874,1346,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18873,4307,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18872,2594,"pagerank","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18870,1291,"wordcount","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18869,2771,"kmeans","ETH","RL1",8,10,1,65536,"None",64,"Azure L"
18868,4805,"dfsioe_write","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L"
18867,2916,"dfsioe_read","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L"
18866,2853,"pagerank","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L"
18864,1400,"wordcount","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L"
18863,2594,"kmeans","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L"
18862,4621,"dfsioe_write","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L"
18861,2582,"dfsioe_read","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L"
18860,2853,"pagerank","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L"
18858,1301,"wordcount","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L"
18857,2549,"kmeans","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L"
