"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
18448,2501,"kmeans","ETH","RL2",10,10,1,65536,"ZLIB",128,"Azure L",2474.9655446132
18445,2856,"pagerank","ETH","RL2",10,10,1,65536,"ZLIB",64,"Azure L",2718.13361742523
18434,4256,"dfsioe_read","ETH","RL2",10,10,1,65536,"ZLIB",64,"Azure L",3737.57340591545
18431,1281,"wordcount","ETH","RL2",10,10,1,65536,"ZLIB",64,"Azure L",1276.31942702858
18423,1302,"dfsioe_write","ETH","RL2",10,10,1,65536,"None",128,"Azure L",1625.64428194624
18422,3939,"dfsioe_read","ETH","RL2",10,10,1,65536,"None",128,"Azure L",3676.65524614515
18419,1296,"wordcount","ETH","RL2",10,10,1,65536,"None",128,"Azure L",1281.43064717008
18417,1304,"dfsioe_write","ETH","RL2",10,10,1,65536,"None",64,"Azure L",1650.02262294408
18416,4300,"dfsioe_read","ETH","RL2",10,10,1,65536,"None",64,"Azure L",3737.57340591545
18415,2863,"pagerank","ETH","RL2",10,10,1,65536,"None",64,"Azure L",2764.58327026972
18412,2554,"kmeans","ETH","RL2",10,10,1,65536,"None",64,"Azure L",2545.29271813469
18410,4130,"dfsioe_read","ETH","RL2",10,10,1,65536,"None",32,"Azure L",3768.03248580061
18407,1288,"wordcount","ETH","RL2",10,10,1,65536,"None",32,"Azure L",1278.19517301689
18406,2710,"kmeans","ETH","RL2",10,10,1,65536,"None",32,"Azure L",2571.23180361336
18398,3951,"dfsioe_read","ETH","RL2",8,10,1,65536,"Snappy",256,"Azure L",3593.82459264934
18397,2686,"pagerank","ETH","RL2",8,10,1,65536,"Snappy",256,"Azure L",2572.58357917519
