ID,Benchmark,Exe.Time,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,Cl.Name,Datanodes,Headnodes,VM.OS,VM.Cores,VM.RAM,Provider,VM.Size,Service.Type,Bench.Type
81281,terasort,506.000,ETH,RR3,6,11,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81282,prep_terasort,219.000,ETH,HD3,15,13,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81283,terasort,776.000,ETH,HD3,15,13,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81284,prep_terasort,104.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81285,terasort,607.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81286,prep_terasort,102.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81288,prep_terasort,372.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81289,terasort,1063.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81290,prep_terasort,108.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81291,terasort,599.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81292,prep_terasort,614.000,ETH,RL2,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81293,terasort,2199.000,ETH,RL2,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81294,prep_terasort,343.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81295,terasort,1098.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81296,prep_terasort,105.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81297,terasort,640.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81298,prep_terasort,105.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81299,terasort,530.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81300,prep_terasort,362.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81301,prep_terasort,108.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81302,terasort,609.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81303,prep_terasort,107.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81304,terasort,563.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81305,prep_terasort,499.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81306,terasort,2236.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81307,prep_terasort,369.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81308,terasort,1235.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81309,prep_terasort,102.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81310,terasort,475.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81311,prep_terasort,105.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81312,terasort,539.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81313,prep_terasort,217.000,ETH,HD3,15,13,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81314,prep_terasort,105.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81315,terasort,435.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81316,prep_terasort,405.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81317,terasort,1946.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81318,prep_terasort,102.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81319,terasort,556.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81320,prep_terasort,402.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81321,terasort,945.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81322,prep_terasort,102.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81323,terasort,450.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81325,terasort,507.000,ETH,RR3,16,14,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81326,prep_terasort,209.000,ETH,HD3,14,12,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81327,terasort,691.000,ETH,HD3,14,12,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81328,prep_terasort,108.000,ETH,RR3,7,15,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81329,terasort,461.000,ETH,RR3,7,15,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81330,prep_terasort,372.000,ETH,HDD,7,11,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81331,terasort,978.000,ETH,HDD,7,11,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81332,prep_terasort,599.000,ETH,RR3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81333,terasort,2432.000,ETH,RR3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81334,prep_terasort,105.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81335,terasort,596.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81336,prep_terasort,102.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81337,terasort,458.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81338,prep_terasort,357.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81339,terasort,993.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81340,prep_terasort,105.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81341,terasort,453.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81342,prep_terasort,326.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81343,terasort,1173.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81345,terasort,511.000,ETH,RR3,15,11,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81346,prep_terasort,408.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81347,terasort,2002.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81348,prep_terasort,105.000,ETH,RR3,15,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81349,terasort,500.000,ETH,RR3,15,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81350,prep_terasort,108.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81351,terasort,562.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81352,prep_terasort,302.000,ETH,HDD,6,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81353,terasort,891.000,ETH,HDD,6,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81354,prep_terasort,102.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81355,terasort,546.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81356,prep_terasort,314.000,ETH,HDD,6,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81357,terasort,943.000,ETH,HDD,6,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81358,prep_terasort,101.000,ETH,RR3,8,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81359,terasort,440.000,ETH,RR3,8,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81360,prep_terasort,402.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81361,terasort,2042.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81362,prep_terasort,102.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81363,terasort,546.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81364,prep_terasort,312.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81365,terasort,1045.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81366,prep_terasort,102.000,ETH,RR2,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81367,terasort,523.000,ETH,RR2,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81369,terasort,432.000,ETH,RR3,10,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81370,prep_terasort,330.000,ETH,HDD,6,12,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81371,terasort,825.000,ETH,HDD,6,12,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81372,prep_terasort,413.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81374,prep_terasort,105.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81375,terasort,488.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81376,prep_terasort,323.000,ETH,HDD,6,11,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81377,terasort,1020.000,ETH,HDD,6,11,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81378,prep_terasort,105.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81379,terasort,478.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81380,prep_terasort,102.000,ETH,RR3,12,15,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81381,terasort,436.000,ETH,RR3,12,15,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81382,prep_terasort,344.000,ETH,HDD,4,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81383,terasort,749.000,ETH,HDD,4,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81384,prep_terasort,102.000,ETH,RR3,10,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81385,terasort,462.000,ETH,RR3,10,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81386,prep_terasort,405.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81387,terasort,2001.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81388,prep_terasort,108.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81389,terasort,620.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81390,prep_terasort,339.000,ETH,HDD,5,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81391,terasort,859.000,ETH,HDD,5,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81392,prep_terasort,174.000,ETH,RR3,12,20,3,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81393,terasort,464.000,ETH,RR3,12,20,3,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81394,prep_terasort,343.000,ETH,HDD,4,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81395,terasort,880.000,ETH,HDD,4,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81396,prep_terasort,102.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81397,terasort,504.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81398,prep_terasort,411.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81399,terasort,1962.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81400,prep_terasort,102.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81401,terasort,516.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81402,prep_terasort,359.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81403,terasort,1181.000,ETH,HDD,8,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81404,prep_terasort,102.000,ETH,RR3,15,13,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81405,terasort,541.000,ETH,RR3,15,13,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81406,prep_terasort,102.000,ETH,RR3,8,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81407,terasort,485.000,ETH,RR3,8,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81408,prep_terasort,642.000,ETH,HDD,8,10,3,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81409,terasort,1460.000,ETH,HDD,8,10,3,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81410,prep_terasort,609.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81411,terasort,2265.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81412,prep_terasort,105.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81413,terasort,471.000,ETH,RR3,7,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81414,prep_terasort,102.000,ETH,RR3,6,11,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81415,terasort,497.000,ETH,RR3,6,11,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81416,prep_terasort,330.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81417,terasort,901.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81419,terasort,482.000,ETH,RR3,9,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81420,prep_terasort,102.000,ETH,RR2,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81421,terasort,566.000,ETH,RR2,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81422,prep_terasort,358.000,ETH,HDD,6,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81423,prep_terasort,102.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81424,terasort,488.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81425,prep_terasort,535.000,ETH,RR3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81426,terasort,2401.000,ETH,RR3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81427,prep_terasort,104.000,ETH,RR3,7,11,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81428,terasort,465.000,ETH,RR3,7,11,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81429,prep_terasort,355.000,ETH,HDD,15,14,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81430,terasort,1330.000,ETH,HDD,15,14,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81431,prep_terasort,105.000,ETH,RR3,6,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81432,terasort,520.000,ETH,RR3,6,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81433,prep_terasort,102.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81434,terasort,538.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81435,prep_terasort,346.000,ETH,HDD,5,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81436,terasort,927.000,ETH,HDD,5,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81437,prep_terasort,102.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81438,terasort,517.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81439,prep_terasort,551.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81440,terasort,2174.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81441,prep_terasort,105.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81442,terasort,585.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81443,prep_terasort,354.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81444,terasort,1036.000,ETH,HDD,7,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81445,prep_terasort,102.000,ETH,RR3,7,13,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81446,terasort,585.000,ETH,RR3,7,13,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81447,prep_terasort,108.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81448,terasort,657.000,ETH,RR3,4,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81449,prep_terasort,630.000,ETH,HDD,8,10,3,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81450,terasort,1360.000,ETH,HDD,8,10,3,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81451,prep_terasort,102.000,ETH,RR3,9,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81452,terasort,579.000,ETH,RR3,9,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81453,prep_terasort,588.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81454,terasort,2259.000,ETH,RL3,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81455,prep_terasort,102.000,ETH,RR3,7,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81456,terasort,702.000,ETH,RR3,7,12,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81457,prep_terasort,343.000,ETH,HDD,6,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81458,terasort,982.000,ETH,HDD,6,10,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81459,prep_terasort,105.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81460,terasort,561.000,ETH,RR3,5,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81461,prep_terasort,358.000,ETH,HDD,7,12,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81462,terasort,1066.000,ETH,HDD,7,12,2,65536,0,64,21,minerva100-10-18-21,8,1,linux,12,64.000,minerva100,minerva-100,On-Premise,HiBench
81463,prep_terasort,101.000,ETH,RR2,6,13,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81464,terasort,922.000,ETH,RR2,6,13,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81465,prep_terasort,414.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81466,terasort,1970.000,ETH,HDD,2,10,2,65536,0,64,28,al-28,8,1,linux,2,3.500,azure,A2,IaaS,HiBench
81467,prep_terasort,105.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
81468,terasort,1005.000,ETH,RR3,6,10,2,65536,0,64,33,rl-33,8,1,linux,8,30.000,rackspace,performance2-30,IaaS,HiBench
